# wavelengths_cm Transit_radius_cm depth_ppm
2.215733885966984947e-04 5.862809449085942507e+08 2.547571986488078366e+00
2.238025385862239824e-04 5.862375265802123547e+08 1.804872729181197677e+00
2.260541150490153731e-04 5.864909272044416666e+08 6.140234467021882914e+00
2.283283436077113214e-04 5.863745042837789059e+08 4.148154015019072993e+00
2.306254521548388881e-04 5.861799923149421215e+08 8.207957595181722965e-01
2.329456708756484098e-04 5.861345315836237669e+08 4.329510937303115981e-02
2.352892322711802521e-04 5.861288621217679977e+08 -5.366369214140620514e-02
2.376563711815636647e-04 5.861276659808118343e+08 -7.411990425908809854e-02
2.400473248095479246e-04 5.861277328450758457e+08 -7.297640336706168185e-02
2.424623327442721691e-04 5.861270363890203238e+08 -8.488706602991413774e-02
2.449016369852743740e-04 5.861275037093366385e+08 -7.689504196598750951e-02
2.473654819667408101e-04 5.865875870753036737e+08 7.794455309764510176e+00
2.498541145819994707e-04 5.871425175165559053e+08 1.729671708208162073e+01
2.523677842082608608e-04 5.869478720578716993e+08 1.396271392913119058e+01
2.549067427316076100e-04 5.865743599414166212e+08 7.568072255636363543e+00
2.574712445722342116e-04 5.868803844247877598e+08 1.280700370844634328e+01
2.600615467099422532e-04 5.873618469660196304e+08 2.105484692581993045e+01
2.626779087098917364e-04 5.875721930371460915e+08 2.466036841537672686e+01
2.653205927486100026e-04 5.878397362999191284e+08 2.924816665770041979e+01
2.679898636402643910e-04 5.898228748443492651e+08 6.331989310133008075e+01
2.706859888631987917e-04 5.897967344245994091e+08 6.287003583705901377e+01
2.734092385867356654e-04 5.889913413739026785e+08 4.901958820757318591e+01
2.761598856982491138e-04 5.898568068486924171e+08 6.390386750352314493e+01
2.789382058305104641e-04 5.897010341775251627e+08 6.122327556892872735e+01
2.817444773893080481e-04 5.890910312662271261e+08 5.073294173164050846e+01
2.845789815813451343e-04 5.884715942440290451e+08 4.009147800113119331e+01
2.874420024424190461e-04 5.878980109056346416e+08 3.024772926853273702e+01
2.903338268658834753e-04 5.873448090117272139e+08 2.076285753245898746e+01
2.932547446313961024e-04 5.871506215201139450e+08 1.743555124431551917e+01
2.962050484339578678e-04 5.877990747798749208e+08 2.855077343568291326e+01
2.991850339132419412e-04 5.879264457365299463e+08 3.073549730370461930e+01
3.021949996832188419e-04 5.877603781189422607e+08 2.788712467506717374e+01
3.052352473620797675e-04 5.870613927134277821e+08 1.590702886369626157e+01
3.083060816024607359e-04 5.866996822420384884e+08 9.713174605892263003e+00
3.114078101219701399e-04 5.873665117462520599e+08 2.113479147145386605e+01
3.145407437340249214e-04 5.873724626477535963e+08 2.123677835874428155e+01
3.177051963789960130e-04 5.873508390459878445e+08 2.086619678999507244e+01
3.209014851556663017e-04 5.868487770474755764e+08 1.226578032349715386e+01
3.241299303530064259e-04 5.864348598502223492e+08 5.180832080499999215e+00
3.273908554822708462e-04 5.862124386569991112e+08 1.375752263644710816e+00
3.306845873094145689e-04 5.861396189528423548e+08 1.302997953743076920e-01
3.340114558878371897e-04 5.861476406519578695e+08 2.674892124140599847e-01
3.373717945914571316e-04 5.861410203148747683e+08 1.542661585858882134e-01
3.407659401481178112e-04 5.861272164916893244e+08 -8.180698484866644193e-02
3.441942326733289865e-04 5.861266578184756041e+08 -9.136130353764837508e-02
3.476570157043498439e-04 5.861287720719763041e+08 -5.520371078950425670e-02
3.511546362346130686e-04 5.861299227720123529e+08 -3.552458567613125950e-02
3.546874447484954247e-04 5.861284427701925039e+08 -6.083538074615546520e-02
3.582557952564392918e-04 5.861265775962462425e+08 -9.273324747340616625e-02
3.618600453304267849e-04 5.861268342004135847e+08 -8.834485553987336814e-02
3.655005561398100332e-04 5.861267037366704941e+08 -9.057602000350284399e-02
3.691776924875035302e-04 5.861269290801912546e+08 -8.672224052105859116e-02
3.728918228465397978e-04 5.861266860431619883e+08 -9.087861075731673566e-02
3.766433193969919466e-04 5.861266408945661783e+08 -9.165073274398505276e-02
3.804325580632686031e-04 5.861269868879377842e+08 -8.573362384991556340e-02
3.842599185517856539e-04 5.861275925193467140e+08 -7.537622917444286585e-02
3.881257843890133382e-04 5.861289847159830332e+08 -5.156710304394751532e-02
3.920305429599087220e-04 5.861277185147513151e+08 -7.322147807022050259e-02
3.959745855467345808e-04 5.861272218137145042e+08 -8.171596858378959993e-02
3.999583073682684326e-04 5.862524266313908100e+08 2.059741771824294077e+00
4.039821076194048655e-04 5.870149053786610365e+08 1.511077570912101642e+01
4.080463895111592371e-04 5.875972339383696318e+08 2.508967805185879030e+01
4.121515603110711729e-04 5.875745975815782547e+08 2.470159194014465598e+01
4.162980313840146948e-04 5.878268930483391285e+08 2.902788447127778682e+01
4.204862182334211064e-04 5.898087317689417601e+08 6.307649877252184467e+01
4.247165405429142527e-04 5.900438211900728941e+08 6.712301252443107558e+01
4.289894222183655305e-04 5.900436695072199106e+08 6.712040113950540388e+01
4.333052914303724959e-04 5.899287018530294895e+08 6.514130128847807555e+01
4.376645806571643213e-04 5.892329724989885092e+08 5.317296234373225872e+01
4.420677267279378452e-04 5.885331392828329802e+08 4.114827472129478991e+01
4.465151708666321799e-04 5.880704187718814611e+08 3.320555741382702308e+01
4.510073587361421513e-04 5.877752941549696922e+08 2.814292991343438288e+01
4.555447404829750680e-04 5.877677948437530994e+08 2.801431831761721725e+01
4.601277707823593329e-04 5.877261577943347692e+08 2.730028160372024360e+01
4.647569088838067919e-04 5.878456406104241610e+08 2.934943658605718397e+01
4.694326186571313162e-04 5.881848850234816074e+08 3.516981868325729010e+01
4.741553686389312055e-04 5.884447333562266827e+08 3.963028134669036007e+01
4.789256320795411050e-04 5.887812623489626646e+08 4.540994448551087714e+01
4.837438869904536537e-04 5.890262734799221754e+08 4.961992747583098406e+01
4.886106161922192104e-04 5.886169349878923893e+08 4.258731778767855047e+01
4.935263073628288642e-04 5.876900928561235666e+08 2.668184230266692225e+01
4.984914530865821366e-04 5.873039485197606087e+08 2.006264188360199441e+01
5.035065509034459359e-04 5.874270753171010017e+08 2.217278163509772426e+01
5.085721033589137626e-04 5.878415652872601748e+08 2.927953709033560870e+01
5.136886180543629972e-04 5.878783988732393980e+08 2.991132031822619197e+01
5.188566076979181851e-04 5.885930275381528139e+08 4.217672872376530080e+01
5.240765901558304017e-04 5.885019934422837496e+08 4.061345220936735956e+01
5.293490885043698789e-04 5.879543922945766449e+08 3.121491254598022991e+01
5.346746310822405668e-04 5.876459930137689114e+08 2.592567254392117704e+01
5.400537515435240021e-04 5.873785562644094229e+08 2.134121217718073282e+01
5.454869889111559544e-04 5.869292684262769222e+08 1.364411774229599317e+01
5.509748876309380171e-04 5.866722768444037437e+08 9.244045897344655316e+00
5.565179976260949861e-04 5.864037524476797581e+08 4.648574075197561051e+00
5.621168743523832301e-04 5.861736499945228100e+08 7.123214201940859525e-01
5.677720788537481003e-04 5.861896772410491705e+08 9.864418091801443467e-01
5.734841778185444756e-04 5.861839862069175243e+08 8.891049246806161932e-01
5.792537436363242361e-04 5.861783574120419025e+08 7.928334819388584975e-01
5.850813544551927269e-04 5.861745607179290056e+08 7.278976849614595679e-01
5.909675942397419083e-04 5.861589722089014053e+08 4.612879741467459382e-01
5.969130528295690840e-04 5.861279825777018070e+08 -6.870551873477026561e-02
6.029183259983817485e-04 5.861270055349742174e+08 -8.541472589292142814e-02
6.089840155136973373e-04 5.861276608897812366e+08 -7.420697016375088495e-02
6.151107291971456836e-04 5.861337585877914429e+08 3.007532512526722712e-02
6.212990809853770032e-04 5.861487714144592285e+08 2.868279905557438170e-01
6.275496909915792001e-04 5.861382838393985033e+08 1.074664815771191329e-01
6.338631855676209745e-04 5.861514523910435438e+08 3.326793341277776150e-01
6.402401973668154188e-04 5.861318902221968174e+08 -1.877414295953450107e-03
6.466813654073138608e-04 5.861265761623445749e+08 -9.275776976048444311e-02
6.531873351361414462e-04 5.861265073552880287e+08 -9.393449362529660007e-02
6.597587584938764118e-04 5.861265108987962008e+08 -9.387389329357453960e-02
6.663962939799759769e-04 5.861265284344450235e+08 -9.357400231316770345e-02
6.731006067187637063e-04 5.861266098068023920e+08 -9.218238924274047008e-02
6.798723685260793211e-04 5.861269048125088215e+08 -8.713726160699275525e-02
6.867122579765994137e-04 5.861271734446165562e+08 -8.254316768796154946e-02
6.936209604718336207e-04 5.861269189099731445e+08 -8.689616957395607244e-02
7.005991683088075295e-04 5.861274303732247353e+08 -7.814922276546010238e-02
7.076475807494357877e-04 5.861266346204650402e+08 -9.175803112421787588e-02
7.147669040905907292e-04 5.861265847619022131e+08 -9.261070191817610819e-02
7.219578517348796331e-04 5.861265285594385862e+08 -9.357186469933109763e-02
7.292211442621331129e-04 5.861265084646642208e+08 -9.391552130625369088e-02
7.365575095016087519e-04 5.861265076397602558e+08 -9.392962864011078494e-02
7.439676826049269019e-04 5.861265088581618071e+08 -9.390879179370159591e-02
7.514524061197376667e-04 5.861265124024661779e+08 -9.384817784635668403e-02
7.590124300641275289e-04 5.861265079836924076e+08 -9.392374678507797725e-02
7.666485120017767869e-04 5.861265069121327400e+08 -9.394207237344254224e-02
7.743614171178737644e-04 5.861265066095881462e+08 -9.394724642753571331e-02
7.821519182957890459e-04 5.861265063019931316e+08 -9.395250685171951943e-02
7.900207961945232907e-04 5.861265060126712322e+08 -9.395745477429429116e-02
7.979688393269378406e-04 5.861265061481978893e+08 -9.395513702625146735e-02
8.059968441387657364e-04 5.861265361066230536e+08 -9.344279433441737837e-02
8.141056150884199479e-04 5.861267551673637629e+08 -8.969646278147980212e-02
8.222959647276091187e-04 5.861266991980760098e+08 -9.065363811655569037e-02
8.305687137827574623e-04 5.861269459758957624e+08 -8.643329352723227998e-02
8.389246912372473521e-04 5.861427641423096657e+08 1.840895110415496916e-01
8.473647344144898076e-04 5.861662525392503738e+08 5.858023205710738424e-01
8.558896890618298160e-04 5.861431735390235186e+08 1.910911240867694261e-01
8.645004094352937542e-04 5.861494237200132608e+08 2.979840127629644897e-01
8.731977583851938726e-04 5.861481635977948904e+08 2.764328484703444389e-01
8.819826074425910324e-04 5.861367638345370293e+08 8.147118986142398711e-02
8.908558369066255653e-04 5.861501654067256451e+08 3.106686867221881698e-01
8.998183359327314307e-04 5.866677571742441654e+08 9.166679775384153572e+00
9.088710026217363845e-04 5.876716942240889072e+08 2.636635833197568601e+01
9.180147441098531445e-04 5.881661342987902164e+08 3.484802672406804902e+01
9.272504766595830207e-04 5.882944259783354998e+08 3.704991896304394317e+01
9.365791257515340695e-04 5.881615094894828796e+08 3.476865929163543001e+01
9.460016261771555081e-04 5.881879591452957392e+08 3.522257643266653560e+01
9.555189221324114808e-04 5.881568398828378916e+08 3.468852371480426910e+01
9.651319673123978649e-04 5.880184085673949718e+08 3.231317935624433346e+01
9.748417250069063436e-04 5.877573064736708403e+08 2.783444774895893659e+01
9.846491681969520102e-04 5.874433824787485600e+08 2.245228597606572407e+01
9.945552796522746930e-04 5.871486358602768183e+08 1.740153363137400078e+01
1.004561052029817256e-03 5.874670272926162481e+08 2.285757127318166226e+01
1.014667487973195618e-03 5.879338240051414967e+08 3.086206718594391774e+01
1.024875600213172528e-03 5.881337754928151369e+08 3.429272279141142121e+01
1.035186411669138887e-03 5.880015891909003258e+08 3.202461359744178537e+01
1.045600955551614225e-03 5.879606877629579306e+08 3.132291265760416010e+01
1.056120275465785184e-03 5.881033777348604202e+08 3.377109989878454144e+01
1.066745425516079640e-03 5.880469722129042149e+08 3.280325745894567291e+01
1.077477470411794232e-03 5.878719400348688364e+08 2.980053308240022858e+01
1.088317485573786362e-03 5.878192137041788101e+08 2.889617380733977114e+01
1.099266557242238682e-03 5.877458422139039040e+08 2.763784480698626922e+01
1.110325782585506061e-03 5.876222204772033691e+08 2.551807391744574360e+01
1.121496269810058231e-03 5.874945721419723034e+08 2.332972592414085611e+01
1.132779138271532886e-03 5.874530887931197882e+08 2.261865564414934937e+01
1.144175518586900298e-03 5.873699781616576910e+08 2.119419896954420324e+01
1.155686552747755939e-03 5.875545290833405256e+08 2.435754265254704976e+01
1.167313394234760189e-03 5.874666083516029119e+08 2.285039024860379442e+01
1.179057208133222744e-03 5.875203352911288738e+08 2.377135994542882003e+01
1.190919171249848856e-03 5.876241999464042187e+08 2.555201282691559683e+01
1.202900472230668434e-03 5.878608520375946760e+08 2.961034559578640568e+01
1.215002311680142598e-03 5.877790720019700527e+08 2.820771980926570421e+01
1.227225902281470866e-03 5.879436963581976891e+08 3.103142411249759292e+01
1.239572468918114173e-03 5.880560104579473734e+08 3.295833526937560976e+01
1.252043248796533498e-03 5.881035254098299742e+08 3.377363392329573344e+01
1.264639491570164259e-03 5.883671958987231255e+08 3.829909511912327957e+01
1.277362459464643617e-03 5.882264556075010300e+08 3.588327194176699209e+01
1.290213427404293721e-03 5.883471147572295666e+08 3.795436468293878818e+01
1.303193683139872378e-03 5.884978587565104961e+08 4.054245535360951891e+01
1.316304527377617183e-03 5.886606768618651628e+08 4.333858851567985937e+01
1.329547273909588087e-03 5.888804435533976555e+08 4.711394659760664894e+01
1.342923249745313179e-03 5.891392057815033197e+08 5.156101299761007084e+01
1.356433795244763475e-03 5.892796773925685883e+08 5.397596472437511039e+01
1.370080264252669959e-03 5.892841759885311127e+08 5.405331294079830684e+01
1.383864024234185246e-03 5.894503300314426422e+08 5.691055548259284080e+01
1.397786456411909822e-03 5.894197664404487610e+08 5.638491291485008361e+01
1.411848955904304766e-03 5.895622284804306030e+08 5.883525392756437356e+01
1.426052931865488989e-03 5.897555212467921972e+08 6.216082806598628707e+01
1.440399807626443346e-03 5.899015086700249910e+08 6.467324319928410148e+01
1.454891020837643283e-03 5.899943403583105803e+08 6.627118191628318300e+01
1.469528023613116781e-03 5.900253745793906450e+08 6.680543902601300488e+01
1.484312282675954043e-03 5.900320081493989229e+08 6.691964021897530301e+01
1.499245279505288667e-03 5.900362446592907906e+08 6.699257514537190161e+01
1.514328510484747470e-03 5.900192700837447643e+08 6.670034732439934544e+01
1.529563487052395003e-03 5.900138360442668200e+08 6.660679874896722197e+01
1.544951735852196154e-03 5.899645024377894402e+08 6.575754573372998379e+01
1.560494798886994262e-03 5.898382355859130621e+08 6.358424938766746237e+01
1.576194233673023585e-03 5.896747611949993372e+08 6.077123044933744467e+01
1.592051613395989093e-03 5.895287150281233788e+08 5.825877070965104565e+01
1.608068527068709248e-03 5.893072441993492842e+08 5.444995373993877763e+01
1.624246579690344751e-03 5.895405567322239876e+08 5.846246259286005653e+01
1.640587392407225412e-03 5.892745327729839087e+08 5.388750959382800687e+01
1.657092602675307863e-03 5.892369709824341536e+08 5.324170621891357769e+01
1.673763864424252868e-03 5.892175773780021667e+08 5.290828628004302914e+01
1.690602848223162532e-03 5.889968025972348452e+08 4.911344183310653477e+01
1.707611241447981121e-03 5.887528829747523069e+08 4.492241990029086196e+01
1.724790748450583328e-03 5.886890051119849682e+08 4.382515861435344817e+01
1.742143090729557364e-03 5.884756549296178818e+08 4.016120108051008231e+01
1.759670007102714538e-03 5.884105294511835575e+08 3.904303686644485794e+01
1.777373253881329431e-03 5.883036713533550501e+08 3.720861748111943257e+01
1.795254605046129335e-03 5.881870199340599775e+08 3.520645776075299693e+01
1.813315852425063717e-03 5.880708162670063972e+08 3.321237783950157052e+01
1.831558805872858520e-03 5.884103892458161116e+08 3.904062976043532984e+01
1.849985293452367395e-03 5.879218146830958128e+08 3.065605510226628638e+01
1.868597161617760244e-03 5.878567739403628111e+08 2.954039670972429832e+01
1.887396275399555760e-03 5.878986983328131437e+08 3.025952104224833761e+01
1.906384518591499938e-03 5.877764784821213484e+08 2.816324102277482666e+01
1.925563793939337595e-03 5.877249313518923521e+08 2.727925002220924000e+01
1.944936023331483421e-03 5.876650626530116796e+08 2.625264825736526930e+01
1.964503147991604470e-03 5.878140406011116505e+08 2.880744938287509527e+01
1.984267128673142082e-03 5.872846157321025133e+08 1.973135789480672031e+01
2.004229945855796630e-03 5.873043955277940035e+08 2.007030188073733967e+01
2.024393599943982713e-03 5.872424610919951200e+08 1.900903959704324109e+01
2.044760111467278183e-03 5.872284504237356186e+08 1.876897876196593629e+01
2.065331521282901938e-03 5.871858286371810436e+08 1.803872606384714672e+01
2.086109890780217004e-03 5.871693605879050493e+08 1.775658790594745540e+01
2.107097302087293164e-03 5.868227119577112198e+08 1.181948125833783614e+01
2.128295858279553865e-03 5.871344636607484818e+08 1.715874392715551977e+01
2.149707683590518226e-03 5.867626526220704317e+08 1.079119174639785328e+01
2.171334923624657683e-03 5.867634061555670500e+08 1.080409251239883162e+01
2.193179745572404124e-03 5.867769862903209925e+08 1.103659217082427801e+01
2.215244338427319482e-03 5.866567494291642904e+08 8.978255565590799847e+00
2.237530913205438513e-03 5.865263619850683212e+08 6.746627718151859909e+00
2.260041703166830711e-03 5.864744282502331734e+08 5.857901365064609678e+00
2.282778964039395252e-03 5.864081918710814714e+08 4.724532359186383701e+00
2.305744974244887651e-03 5.863343845802915096e+08 3.461768469651921976e+00
2.328942035127237568e-03 5.862544665013244152e+08 2.094634753217617273e+00
2.352372471183160341e-03 5.862053000677155256e+08 1.253652457659354624e+00
2.376038630295085677e-03 5.864016898015338182e+08 4.613282511645637740e+00
2.399942883966426493e-03 5.861708417843075991e+08 6.642922526332517563e-01
2.424087627559226490e-03 5.861765728106640577e+08 7.623109514946282417e-01
2.448475280534187764e-03 5.861744623910386562e+08 7.262159814625519516e-01
2.473108286693110561e-03 5.861720206588641405e+08 6.844546623460932011e-01
2.497989114423788092e-03 5.861631596853185892e+08 5.329055366321568954e-01
2.523120256947351640e-03 5.861562755991114378e+08 4.151686729657848574e-01
2.548504232568100675e-03 5.861462215246665478e+08 2.432187505667062766e-01
2.574143584925863912e-03 5.861471072735863924e+08 2.583671630563326715e-01
2.600040883250883967e-03 5.861990099430519342e+08 1.146066186238592799e+00
2.626198722621268106e-03 5.861386612727429867e+08 1.139213989417067197e-01
2.652619724223037167e-03 5.861353981305191517e+08 5.811482578094473439e-02
2.679306535612780045e-03 5.861380367798372507e+08 1.032412369728046286e-01
2.706261830982965334e-03 5.861398752700363398e+08 1.346833770800612839e-01
2.733488311429897559e-03 5.861470655344328880e+08 2.576533237779869978e-01
2.760988705224400389e-03 5.861516013287060261e+08 3.352265434018386614e-01
2.788765768085199950e-03 5.861565178926957846e+08 4.193125381391471507e-01
