# wavelengths_cm Transit_radius_cm depth_ppm
1.984267128673142082e-03 5.871517713194638491e+08 1.745524924744406903e+01
2.004229945855796630e-03 5.871518501612290144e+08 1.745659994133718840e+01
2.024393599943982713e-03 5.871520294725117683e+08 1.745967185008483824e+01
2.044760111467278183e-03 5.871522432405112982e+08 1.746333406250801801e+01
2.065331521282901938e-03 5.871523657465411425e+08 1.746543280148611643e+01
2.086109890780217004e-03 5.871525864100499153e+08 1.746921314799660507e+01
2.107097302087293164e-03 5.871527070280478001e+08 1.747127954294437302e+01
2.128295858279553865e-03 5.871534941808004379e+08 1.748476484163560229e+01
2.149707683590518226e-03 5.871532369982469082e+08 1.748035885422581615e+01
2.171334923624657683e-03 5.871535088298118114e+08 1.748501580490506413e+01
2.193179745572404124e-03 5.871537759333977699e+08 1.748959175912690256e+01
2.215244338427319482e-03 5.871540383135379553e+08 1.749408679444290726e+01
2.237530913205438513e-03 5.871543089231359959e+08 1.749872281701228616e+01
2.260041703166830711e-03 5.871545964613963366e+08 1.750364885994608599e+01
2.282778964039395252e-03 5.871548941374140978e+08 1.750874858327642158e+01
2.305744974244887651e-03 5.871552032991120815e+08 1.751404507961714074e+01
